dateId,areaCode,country,areaName,hospitalizedCases,isLeaf
20211019,386011,si,pomurska,26,True
20211019,386012,si,podravska,81,True
20211019,386013,si,koroska,17,True
20211019,386014,si,savinjska,32,True
20211019,386015,si,zasavska,9,True
20211019,386017,si,jugovzhodna_slovenija,32,True
20211019,386021,si,osrednjeslovenska,143,True
20211019,386022,si,gorenjska,40,True
20211019,386023,si,goriska,18,True
20211019,386024,si,obalno_kraska,23,True
20211018,386011,si,pomurska,25,True
20211018,386012,si,podravska,78,True
20211018,386013,si,koroska,15,True
20211018,386014,si,savinjska,35,True
20211018,386015,si,zasavska,9,True
20211018,386017,si,jugovzhodna_slovenija,32,True
20211018,386021,si,osrednjeslovenska,137,True
20211018,386022,si,gorenjska,46,True
20211018,386023,si,goriska,21,True
20211018,386024,si,obalno_kraska,20,True
20211017,386011,si,pomurska,25,True
20211017,386012,si,podravska,75,True
20211017,386013,si,koroska,16,True
20211017,386014,si,savinjska,38,True
20211017,386015,si,zasavska,9,True
20211017,386017,si,jugovzhodna_slovenija,30,True
20211017,386021,si,osrednjeslovenska,136,True
20211017,386022,si,gorenjska,40,True
20211017,386023,si,goriska,21,True
20211017,386024,si,obalno_kraska,21,True
20211016,386011,si,pomurska,24,True
20211016,386012,si,podravska,73,True
20211016,386013,si,koroska,16,True
20211016,386014,si,savinjska,36,True
20211016,386015,si,zasavska,10,True
20211016,386017,si,jugovzhodna_slovenija,27,True
20211016,386021,si,osrednjeslovenska,128,True
20211016,386022,si,gorenjska,39,True
20211016,386023,si,goriska,21,True
20211016,386024,si,obalno_kraska,24,True
20211015,386011,si,pomurska,19,True
20211015,386012,si,podravska,69,True
20211015,386013,si,koroska,18,True
20211015,386014,si,savinjska,44,True
20211015,386015,si,zasavska,10,True
20211015,386017,si,jugovzhodna_slovenija,28,True
20211015,386021,si,osrednjeslovenska,133,True
20211015,386022,si,gorenjska,40,True
20211015,386023,si,goriska,19,True
20211015,386024,si,obalno_kraska,23,True
20211014,386011,si,pomurska,22,True
20211014,386012,si,podravska,69,True
20211014,386013,si,koroska,15,True
20211014,386014,si,savinjska,45,True
20211014,386015,si,zasavska,10,True
20211014,386017,si,jugovzhodna_slovenija,28,True
20211014,386021,si,osrednjeslovenska,129,True
20211014,386022,si,gorenjska,43,True
20211014,386023,si,goriska,22,True
20211014,386024,si,obalno_kraska,23,True
20211013,386011,si,pomurska,21,True
20211013,386012,si,podravska,70,True
20211013,386013,si,koroska,15,True
20211013,386014,si,savinjska,47,True
20211013,386015,si,zasavska,9,True
20211013,386017,si,jugovzhodna_slovenija,33,True
20211013,386021,si,osrednjeslovenska,138,True
20211013,386022,si,gorenjska,42,True
20211013,386023,si,goriska,23,True
20211013,386024,si,obalno_kraska,22,True
20211012,386011,si,pomurska,20,True
20211012,386012,si,podravska,72,True
20211012,386013,si,koroska,14,True
20211012,386014,si,savinjska,44,True
20211012,386015,si,zasavska,11,True
20211012,386017,si,jugovzhodna_slovenija,32,True
20211012,386021,si,osrednjeslovenska,146,True
20211012,386022,si,gorenjska,42,True
20211012,386023,si,goriska,27,True
20211012,386024,si,obalno_kraska,20,True
20211011,386011,si,pomurska,20,True
20211011,386012,si,podravska,73,True
20211011,386013,si,koroska,13,True
20211011,386014,si,savinjska,47,True
20211011,386015,si,zasavska,11,True
20211011,386017,si,jugovzhodna_slovenija,29,True
20211011,386021,si,osrednjeslovenska,143,True
20211011,386022,si,gorenjska,40,True
20211011,386023,si,goriska,24,True
20211011,386024,si,obalno_kraska,22,True
20211010,386011,si,pomurska,20,True
20211010,386012,si,podravska,72,True
20211010,386013,si,koroska,13,True
20211010,386014,si,savinjska,44,True
20211010,386015,si,zasavska,12,True
20211010,386017,si,jugovzhodna_slovenija,28,True
20211010,386021,si,osrednjeslovenska,140,True
20211010,386022,si,gorenjska,39,True
20211010,386023,si,goriska,24,True
20211010,386024,si,obalno_kraska,25,True
20211009,386011,si,pomurska,20,True
20211009,386012,si,podravska,83,True
20211009,386013,si,koroska,14,True
20211009,386014,si,savinjska,44,True
20211009,386015,si,zasavska,12,True
20211009,386017,si,jugovzhodna_slovenija,30,True
20211009,386021,si,osrednjeslovenska,139,True
20211009,386022,si,gorenjska,34,True
20211009,386023,si,goriska,24,True
20211009,386024,si,obalno_kraska,23,True
20211008,386011,si,pomurska,22,True
20211008,386012,si,podravska,84,True
20211008,386013,si,koroska,15,True
20211008,386014,si,savinjska,47,True
20211008,386015,si,zasavska,11,True
20211008,386017,si,jugovzhodna_slovenija,29,True
20211008,386021,si,osrednjeslovenska,125,True
20211008,386022,si,gorenjska,35,True
20211008,386023,si,goriska,22,True
20211008,386024,si,obalno_kraska,23,True
20211007,386011,si,pomurska,23,True
20211007,386012,si,podravska,84,True
20211007,386013,si,koroska,15,True
20211007,386014,si,savinjska,46,True
20211007,386015,si,zasavska,10,True
20211007,386017,si,jugovzhodna_slovenija,32,True
20211007,386021,si,osrednjeslovenska,126,True
20211007,386022,si,gorenjska,35,True
20211007,386023,si,goriska,22,True
20211007,386024,si,obalno_kraska,20,True
20211006,386011,si,pomurska,21,True
20211006,386012,si,podravska,81,True
20211006,386013,si,koroska,15,True
20211006,386014,si,savinjska,48,True
20211006,386015,si,zasavska,9,True
20211006,386017,si,jugovzhodna_slovenija,27,True
20211006,386021,si,osrednjeslovenska,128,True
20211006,386022,si,gorenjska,33,True
20211006,386023,si,goriska,22,True
20211006,386024,si,obalno_kraska,16,True
20211005,386011,si,pomurska,20,True
20211005,386012,si,podravska,78,True
20211005,386013,si,koroska,16,True
20211005,386014,si,savinjska,49,True
20211005,386015,si,zasavska,10,True
20211005,386017,si,jugovzhodna_slovenija,28,True
20211005,386021,si,osrednjeslovenska,141,True
20211005,386022,si,gorenjska,36,True
20211005,386023,si,goriska,27,True
20211005,386024,si,obalno_kraska,21,True
20211004,386011,si,pomurska,19,True
20211004,386012,si,podravska,82,True
20211004,386013,si,koroska,18,True
20211004,386014,si,savinjska,47,True
20211004,386015,si,zasavska,11,True
20211004,386017,si,jugovzhodna_slovenija,31,True
20211004,386021,si,osrednjeslovenska,141,True
20211004,386022,si,gorenjska,35,True
20211004,386023,si,goriska,24,True
20211004,386024,si,obalno_kraska,23,True
20211003,386011,si,pomurska,20,True
20211003,386012,si,podravska,76,True
20211003,386013,si,koroska,17,True
20211003,386014,si,savinjska,45,True
20211003,386015,si,zasavska,10,True
20211003,386016,si,posavska,1,True
20211003,386017,si,jugovzhodna_slovenija,31,True
20211003,386021,si,osrednjeslovenska,140,True
20211003,386022,si,gorenjska,35,True
20211003,386023,si,goriska,26,True
20211003,386024,si,obalno_kraska,23,True
20211002,386011,si,pomurska,21,True
20211002,386012,si,podravska,74,True
20211002,386013,si,koroska,16,True
20211002,386014,si,savinjska,43,True
20211002,386015,si,zasavska,10,True
20211002,386016,si,posavska,1,True
20211002,386017,si,jugovzhodna_slovenija,31,True
20211002,386021,si,osrednjeslovenska,138,True
20211002,386022,si,gorenjska,35,True
20211002,386023,si,goriska,29,True
20211002,386024,si,obalno_kraska,24,True
20211001,386011,si,pomurska,18,True
20211001,386012,si,podravska,65,True
20211001,386013,si,koroska,16,True
20211001,386014,si,savinjska,41,True
20211001,386015,si,zasavska,9,True
20211001,386016,si,posavska,1,True
20211001,386017,si,jugovzhodna_slovenija,32,True
20211001,386021,si,osrednjeslovenska,142,True
20211001,386022,si,gorenjska,42,True
20211001,386023,si,goriska,29,True
20211001,386024,si,obalno_kraska,24,True
20210930,386011,si,pomurska,18,True
20210930,386012,si,podravska,61,True
20210930,386013,si,koroska,17,True
20210930,386014,si,savinjska,38,True
20210930,386015,si,zasavska,9,True
20210930,386016,si,posavska,1,True
20210930,386017,si,jugovzhodna_slovenija,33,True
20210930,386021,si,osrednjeslovenska,143,True
20210930,386022,si,gorenjska,43,True
20210930,386023,si,goriska,31,True
20210930,386024,si,obalno_kraska,26,True
20210929,386011,si,pomurska,18,True
20210929,386012,si,podravska,64,True
20210929,386013,si,koroska,17,True
20210929,386014,si,savinjska,34,True
20210929,386015,si,zasavska,9,True
20210929,386016,si,posavska,1,True
20210929,386017,si,jugovzhodna_slovenija,30,True
20210929,386021,si,osrednjeslovenska,142,True
20210929,386022,si,gorenjska,37,True
20210929,386023,si,goriska,27,True
20210929,386024,si,obalno_kraska,24,True
20210928,386011,si,pomurska,22,True
20210928,386012,si,podravska,76,True
20210928,386013,si,koroska,17,True
20210928,386014,si,savinjska,39,True
20210928,386015,si,zasavska,9,True
20210928,386016,si,posavska,1,True
20210928,386017,si,jugovzhodna_slovenija,31,True
20210928,386021,si,osrednjeslovenska,138,True
20210928,386022,si,gorenjska,39,True
20210928,386023,si,goriska,24,True
20210928,386024,si,obalno_kraska,23,True
20210927,386011,si,pomurska,20,True
20210927,386012,si,podravska,68,True
20210927,386013,si,koroska,18,True
20210927,386014,si,savinjska,37,True
20210927,386015,si,zasavska,12,True
20210927,386016,si,posavska,2,True
20210927,386017,si,jugovzhodna_slovenija,34,True
20210927,386021,si,osrednjeslovenska,136,True
20210927,386022,si,gorenjska,46,True
20210927,386023,si,goriska,29,True
20210927,386024,si,obalno_kraska,24,True
20210926,386011,si,pomurska,21,True
20210926,386012,si,podravska,63,True
20210926,386013,si,koroska,18,True
20210926,386014,si,savinjska,35,True
20210926,386015,si,zasavska,9,True
20210926,386016,si,posavska,2,True
20210926,386017,si,jugovzhodna_slovenija,30,True
20210926,386021,si,osrednjeslovenska,124,True
20210926,386022,si,gorenjska,42,True
20210926,386023,si,goriska,29,True
20210926,386024,si,obalno_kraska,24,True
20210925,386011,si,pomurska,20,True
20210925,386012,si,podravska,68,True
20210925,386013,si,koroska,16,True
20210925,386014,si,savinjska,31,True
20210925,386015,si,zasavska,9,True
20210925,386016,si,posavska,1,True
20210925,386017,si,jugovzhodna_slovenija,30,True
20210925,386021,si,osrednjeslovenska,117,True
20210925,386022,si,gorenjska,38,True
20210925,386023,si,goriska,28,True
20210925,386024,si,obalno_kraska,23,True
20210924,386011,si,pomurska,19,True
20210924,386012,si,podravska,75,True
20210924,386013,si,koroska,15,True
20210924,386014,si,savinjska,36,True
20210924,386015,si,zasavska,9,True
20210924,386016,si,posavska,1,True
20210924,386017,si,jugovzhodna_slovenija,32,True
20210924,386021,si,osrednjeslovenska,124,True
20210924,386022,si,gorenjska,42,True
20210924,386023,si,goriska,29,True
20210924,386024,si,obalno_kraska,22,True
20210923,386011,si,pomurska,20,True
20210923,386012,si,podravska,67,True
20210923,386013,si,koroska,13,True
20210923,386014,si,savinjska,33,True
20210923,386015,si,zasavska,7,True
20210923,386016,si,posavska,2,True
20210923,386017,si,jugovzhodna_slovenija,30,True
20210923,386021,si,osrednjeslovenska,126,True
20210923,386022,si,gorenjska,41,True
20210923,386023,si,goriska,29,True
20210923,386024,si,obalno_kraska,23,True
20210922,386011,si,pomurska,20,True
20210922,386012,si,podravska,69,True
20210922,386013,si,koroska,12,True
20210922,386014,si,savinjska,29,True
20210922,386015,si,zasavska,7,True
20210922,386016,si,posavska,2,True
20210922,386017,si,jugovzhodna_slovenija,29,True
20210922,386021,si,osrednjeslovenska,127,True
20210922,386022,si,gorenjska,43,True
20210922,386023,si,goriska,27,True
20210922,386024,si,obalno_kraska,23,True
20210921,386011,si,pomurska,20,True
20210921,386012,si,podravska,68,True
20210921,386013,si,koroska,12,True
20210921,386014,si,savinjska,36,True
20210921,386015,si,zasavska,2,True
20210921,386016,si,posavska,2,True
20210921,386017,si,jugovzhodna_slovenija,30,True
20210921,386021,si,osrednjeslovenska,122,True
20210921,386022,si,gorenjska,43,True
20210921,386023,si,goriska,24,True
20210921,386024,si,obalno_kraska,19,True
20210920,386011,si,pomurska,20,True
20210920,386012,si,podravska,68,True
20210920,386013,si,koroska,11,True
20210920,386014,si,savinjska,31,True
20210920,386015,si,zasavska,2,True
20210920,386016,si,posavska,3,True
20210920,386017,si,jugovzhodna_slovenija,29,True
20210920,386021,si,osrednjeslovenska,116,True
20210920,386022,si,gorenjska,44,True
20210920,386023,si,goriska,23,True
20210920,386024,si,obalno_kraska,17,True
20210919,386011,si,pomurska,19,True
20210919,386012,si,podravska,67,True
20210919,386013,si,koroska,11,True
20210919,386014,si,savinjska,36,True
20210919,386016,si,posavska,4,True
20210919,386017,si,jugovzhodna_slovenija,31,True
20210919,386021,si,osrednjeslovenska,109,True
20210919,386022,si,gorenjska,44,True
20210919,386023,si,goriska,22,True
20210919,386024,si,obalno_kraska,17,True
20210918,386011,si,pomurska,17,True
20210918,386012,si,podravska,68,True
20210918,386013,si,koroska,15,True
20210918,386014,si,savinjska,37,True
20210918,386016,si,posavska,1,True
20210918,386017,si,jugovzhodna_slovenija,28,True
20210918,386021,si,osrednjeslovenska,107,True
20210918,386022,si,gorenjska,45,True
20210918,386023,si,goriska,22,True
20210918,386024,si,obalno_kraska,20,True
20210917,386011,si,pomurska,19,True
20210917,386012,si,podravska,67,True
20210917,386013,si,koroska,14,True
20210917,386014,si,savinjska,37,True
20210917,386017,si,jugovzhodna_slovenija,27,True
20210917,386021,si,osrednjeslovenska,104,True
20210917,386022,si,gorenjska,44,True
20210917,386023,si,goriska,19,True
20210917,386024,si,obalno_kraska,17,True
20210916,386011,si,pomurska,20,True
20210916,386012,si,podravska,66,True
20210916,386013,si,koroska,16,True
20210916,386014,si,savinjska,35,True
20210916,386017,si,jugovzhodna_slovenija,25,True
20210916,386021,si,osrednjeslovenska,99,True
20210916,386022,si,gorenjska,46,True
20210916,386023,si,goriska,15,True
20210916,386024,si,obalno_kraska,19,True
20210915,386011,si,pomurska,21,True
20210915,386012,si,podravska,67,True
20210915,386013,si,koroska,20,True
20210915,386014,si,savinjska,35,True
20210915,386017,si,jugovzhodna_slovenija,22,True
20210915,386021,si,osrednjeslovenska,98,True
20210915,386022,si,gorenjska,45,True
20210915,386023,si,goriska,20,True
20210915,386024,si,obalno_kraska,19,True
20210914,386011,si,pomurska,20,True
20210914,386012,si,podravska,68,True
20210914,386013,si,koroska,17,True
20210914,386014,si,savinjska,36,True
20210914,386017,si,jugovzhodna_slovenija,20,True
20210914,386021,si,osrednjeslovenska,96,True
20210914,386022,si,gorenjska,40,True
20210914,386023,si,goriska,17,True
20210914,386024,si,obalno_kraska,19,True
20210913,386011,si,pomurska,19,True
20210913,386012,si,podravska,58,True
20210913,386013,si,koroska,18,True
20210913,386014,si,savinjska,37,True
20210913,386017,si,jugovzhodna_slovenija,19,True
20210913,386021,si,osrednjeslovenska,91,True
20210913,386022,si,gorenjska,35,True
20210913,386023,si,goriska,16,True
20210913,386024,si,obalno_kraska,19,True
20210912,386011,si,pomurska,19,True
20210912,386012,si,podravska,54,True
20210912,386013,si,koroska,13,True
20210912,386014,si,savinjska,33,True
20210912,386017,si,jugovzhodna_slovenija,18,True
20210912,386021,si,osrednjeslovenska,86,True
20210912,386022,si,gorenjska,33,True
20210912,386023,si,goriska,17,True
20210912,386024,si,obalno_kraska,19,True
20210911,386011,si,pomurska,17,True
20210911,386012,si,podravska,53,True
20210911,386013,si,koroska,12,True
20210911,386014,si,savinjska,31,True
20210911,386017,si,jugovzhodna_slovenija,17,True
20210911,386021,si,osrednjeslovenska,78,True
20210911,386022,si,gorenjska,33,True
20210911,386023,si,goriska,14,True
20210911,386024,si,obalno_kraska,19,True
20210910,386011,si,pomurska,18,True
20210910,386012,si,podravska,51,True
20210910,386013,si,koroska,12,True
20210910,386014,si,savinjska,33,True
20210910,386017,si,jugovzhodna_slovenija,20,True
20210910,386021,si,osrednjeslovenska,78,True
20210910,386022,si,gorenjska,34,True
20210910,386023,si,goriska,13,True
20210910,386024,si,obalno_kraska,19,True
20210909,386011,si,pomurska,21,True
20210909,386012,si,podravska,51,True
20210909,386013,si,koroska,9,True
20210909,386014,si,savinjska,29,True
20210909,386017,si,jugovzhodna_slovenija,19,True
20210909,386021,si,osrednjeslovenska,77,True
20210909,386022,si,gorenjska,34,True
20210909,386023,si,goriska,12,True
20210909,386024,si,obalno_kraska,17,True
20210908,386011,si,pomurska,22,True
20210908,386012,si,podravska,51,True
20210908,386013,si,koroska,7,True
20210908,386014,si,savinjska,28,True
20210908,386017,si,jugovzhodna_slovenija,17,True
20210908,386021,si,osrednjeslovenska,72,True
20210908,386022,si,gorenjska,34,True
20210908,386023,si,goriska,12,True
20210907,386011,si,pomurska,20,True
20210907,386012,si,podravska,44,True
20210907,386013,si,koroska,3,True
20210907,386014,si,savinjska,32,True
20210907,386017,si,jugovzhodna_slovenija,16,True
20210907,386021,si,osrednjeslovenska,69,True
20210907,386022,si,gorenjska,31,True
20210907,386023,si,goriska,14,True
20210906,386011,si,pomurska,20,True
20210906,386012,si,podravska,44,True
20210906,386014,si,savinjska,29,True
20210906,386017,si,jugovzhodna_slovenija,14,True
20210906,386021,si,osrednjeslovenska,69,True
20210906,386022,si,gorenjska,25,True
20210906,386023,si,goriska,14,True
20210905,386011,si,pomurska,18,True
20210905,386012,si,podravska,38,True
20210905,386014,si,savinjska,31,True
20210905,386017,si,jugovzhodna_slovenija,14,True
20210905,386021,si,osrednjeslovenska,70,True
20210905,386022,si,gorenjska,24,True
20210905,386023,si,goriska,14,True
20210904,386011,si,pomurska,14,True
20210904,386012,si,podravska,41,True
20210904,386014,si,savinjska,27,True
20210904,386017,si,jugovzhodna_slovenija,9,True
20210904,386021,si,osrednjeslovenska,64,True
20210904,386022,si,gorenjska,20,True
20210904,386023,si,goriska,14,True
20210903,386011,si,pomurska,13,True
20210903,386012,si,podravska,39,True
20210903,386014,si,savinjska,30,True
20210903,386017,si,jugovzhodna_slovenija,2,True
20210903,386021,si,osrednjeslovenska,63,True
20210903,386022,si,gorenjska,23,True
20210903,386023,si,goriska,10,True
20210902,386011,si,pomurska,13,True
20210902,386012,si,podravska,36,True
20210902,386014,si,savinjska,26,True
20210902,386021,si,osrednjeslovenska,64,True
20210902,386022,si,gorenjska,23,True
20210901,386011,si,pomurska,11,True
20210901,386012,si,podravska,36,True
20210901,386014,si,savinjska,26,True
20210901,386021,si,osrednjeslovenska,62,True
20210901,386022,si,gorenjska,24,True
20210831,386011,si,pomurska,6,True
20210831,386012,si,podravska,37,True
20210831,386014,si,savinjska,23,True
20210831,386021,si,osrednjeslovenska,60,True
20210831,386022,si,gorenjska,20,True
20210830,386012,si,podravska,37,True
20210830,386014,si,savinjska,19,True
20210830,386021,si,osrednjeslovenska,67,True
20210830,386022,si,gorenjska,18,True
20210829,386012,si,podravska,33,True
20210829,386014,si,savinjska,15,True
20210829,386021,si,osrednjeslovenska,63,True
20210829,386022,si,gorenjska,18,True
20210828,386012,si,podravska,30,True
20210828,386014,si,savinjska,17,True
20210828,386021,si,osrednjeslovenska,58,True
20210828,386022,si,gorenjska,16,True
20210827,386012,si,podravska,30,True
20210827,386014,si,savinjska,14,True
20210827,386021,si,osrednjeslovenska,58,True
20210827,386022,si,gorenjska,15,True
20210826,386012,si,podravska,28,True
20210826,386014,si,savinjska,10,True
20210826,386021,si,osrednjeslovenska,53,True
20210826,386022,si,gorenjska,14,True
20210825,386012,si,podravska,23,True
20210825,386014,si,savinjska,6,True
20210825,386021,si,osrednjeslovenska,52,True
20210825,386022,si,gorenjska,8,True
20210824,386012,si,podravska,24,True
20210824,386014,si,savinjska,6,True
20210824,386021,si,osrednjeslovenska,52,True
20210824,386022,si,gorenjska,4,True
20210823,386012,si,podravska,24,True
20210823,386014,si,savinjska,0,True
20210823,386021,si,osrednjeslovenska,51,True
20210823,386022,si,gorenjska,0,True
20210822,386012,si,podravska,21,True
20210822,386021,si,osrednjeslovenska,45,True
20210821,386012,si,podravska,20,True
20210821,386021,si,osrednjeslovenska,46,True
20210820,386012,si,podravska,16,True
20210820,386021,si,osrednjeslovenska,38,True
20210819,386012,si,podravska,14,True
20210819,386021,si,osrednjeslovenska,42,True
20210818,386012,si,podravska,16,True
20210818,386021,si,osrednjeslovenska,41,True
20210817,386012,si,podravska,13,True
20210817,386021,si,osrednjeslovenska,36,True
20210816,386012,si,podravska,13,True
20210816,386021,si,osrednjeslovenska,32,True
20210815,386012,si,podravska,12,True
20210815,386021,si,osrednjeslovenska,31,True
20210814,386012,si,podravska,12,True
20210814,386021,si,osrednjeslovenska,30,True
20210813,386012,si,podravska,13,True
20210813,386021,si,osrednjeslovenska,29,True
20210812,386012,si,podravska,11,True
20210812,386021,si,osrednjeslovenska,29,True
20210811,386012,si,podravska,12,True
20210811,386021,si,osrednjeslovenska,24,True
20210810,386012,si,podravska,11,True
20210810,386021,si,osrednjeslovenska,25,True
20210809,386012,si,podravska,10,True
20210809,386021,si,osrednjeslovenska,22,True
20210808,386012,si,podravska,10,True
20210808,386021,si,osrednjeslovenska,21,True
20210807,386012,si,podravska,11,True
20210807,386021,si,osrednjeslovenska,21,True
20210806,386012,si,podravska,8,True
20210806,386021,si,osrednjeslovenska,21,True
20210805,386012,si,podravska,9,True
20210805,386021,si,osrednjeslovenska,19,True
20210804,386012,si,podravska,8,True
20210804,386021,si,osrednjeslovenska,22,True
20210803,386012,si,podravska,8,True
20210803,386021,si,osrednjeslovenska,22,True
20210802,386012,si,podravska,8,True
20210802,386021,si,osrednjeslovenska,23,True
20210801,386012,si,podravska,7,True
20210801,386021,si,osrednjeslovenska,22,True
20210731,386012,si,podravska,7,True
20210731,386021,si,osrednjeslovenska,22,True
20210730,386012,si,podravska,7,True
20210730,386021,si,osrednjeslovenska,23,True
20210729,386012,si,podravska,6,True
20210729,386021,si,osrednjeslovenska,23,True
20210728,386012,si,podravska,6,True
20210728,386021,si,osrednjeslovenska,22,True
20210727,386012,si,podravska,6,True
20210727,386021,si,osrednjeslovenska,22,True
20210726,386012,si,podravska,9,True
20210726,386021,si,osrednjeslovenska,20,True
20210725,386012,si,podravska,9,True
20210725,386021,si,osrednjeslovenska,20,True
20210724,386012,si,podravska,9,True
20210724,386021,si,osrednjeslovenska,20,True
20210723,386012,si,podravska,8,True
20210723,386021,si,osrednjeslovenska,21,True
20210722,386012,si,podravska,7,True
20210722,386021,si,osrednjeslovenska,20,True
20210721,386012,si,podravska,7,True
20210721,386021,si,osrednjeslovenska,20,True
20210720,386012,si,podravska,7,True
20210720,386021,si,osrednjeslovenska,21,True
20210719,386012,si,podravska,7,True
20210719,386021,si,osrednjeslovenska,23,True
20210718,386012,si,podravska,7,True
20210718,386021,si,osrednjeslovenska,22,True
20210717,386012,si,podravska,7,True
20210717,386021,si,osrednjeslovenska,21,True
20210716,386012,si,podravska,6,True
20210716,386021,si,osrednjeslovenska,24,True
20210715,386012,si,podravska,9,True
20210715,386021,si,osrednjeslovenska,23,True
20210714,386012,si,podravska,9,True
20210714,386021,si,osrednjeslovenska,25,True
20210713,386012,si,podravska,9,True
20210713,386021,si,osrednjeslovenska,30,True
20210712,386012,si,podravska,8,True
20210712,386021,si,osrednjeslovenska,33,True
20210711,386012,si,podravska,8,True
20210711,386021,si,osrednjeslovenska,35,True
20210710,386012,si,podravska,8,True
20210710,386021,si,osrednjeslovenska,35,True
20210709,386012,si,podravska,8,True
20210709,386014,si,savinjska,0,True
20210709,386021,si,osrednjeslovenska,33,True
20210708,386012,si,podravska,9,True
20210708,386014,si,savinjska,0,True
20210708,386021,si,osrednjeslovenska,38,True
20210708,386022,si,gorenjska,0,True
20210707,386012,si,podravska,10,True
20210707,386014,si,savinjska,1,True
20210707,386021,si,osrednjeslovenska,41,True
20210707,386022,si,gorenjska,0,True
20210706,386012,si,podravska,11,True
20210706,386014,si,savinjska,3,True
20210706,386021,si,osrednjeslovenska,44,True
20210706,386022,si,gorenjska,1,True
20210705,386012,si,podravska,10,True
20210705,386014,si,savinjska,3,True
20210705,386021,si,osrednjeslovenska,44,True
20210705,386022,si,gorenjska,1,True
20210704,386012,si,podravska,10,True
20210704,386014,si,savinjska,4,True
20210704,386021,si,osrednjeslovenska,44,True
20210704,386022,si,gorenjska,2,True
20210703,386012,si,podravska,10,True
20210703,386014,si,savinjska,5,True
20210703,386021,si,osrednjeslovenska,44,True
20210703,386022,si,gorenjska,2,True
20210702,386012,si,podravska,9,True
20210702,386014,si,savinjska,6,True
20210702,386021,si,osrednjeslovenska,47,True
20210702,386022,si,gorenjska,2,True
20210701,386012,si,podravska,9,True
20210701,386014,si,savinjska,7,True
20210701,386021,si,osrednjeslovenska,48,True
20210701,386022,si,gorenjska,2,True
20210630,386012,si,podravska,12,True
20210630,386014,si,savinjska,7,True
20210630,386021,si,osrednjeslovenska,46,True
20210630,386022,si,gorenjska,3,True
20210629,386012,si,podravska,12,True
20210629,386014,si,savinjska,9,True
20210629,386021,si,osrednjeslovenska,47,True
20210629,386022,si,gorenjska,3,True
20210628,386012,si,podravska,13,True
20210628,386014,si,savinjska,10,True
20210628,386021,si,osrednjeslovenska,48,True
20210628,386022,si,gorenjska,3,True
20210627,386012,si,podravska,13,True
20210627,386014,si,savinjska,10,True
20210627,386021,si,osrednjeslovenska,49,True
20210627,386022,si,gorenjska,3,True
20210626,386012,si,podravska,13,True
20210626,386014,si,savinjska,8,True
20210626,386021,si,osrednjeslovenska,50,True
20210626,386022,si,gorenjska,3,True
20210625,386012,si,podravska,12,True
20210625,386014,si,savinjska,9,True
20210625,386021,si,osrednjeslovenska,50,True
20210625,386022,si,gorenjska,3,True
20210624,386012,si,podravska,14,True
20210624,386014,si,savinjska,10,True
20210624,386021,si,osrednjeslovenska,53,True
20210624,386022,si,gorenjska,3,True
20210623,386012,si,podravska,17,True
20210623,386014,si,savinjska,9,True
20210623,386021,si,osrednjeslovenska,54,True
20210623,386022,si,gorenjska,3,True
20210622,386012,si,podravska,19,True
20210622,386014,si,savinjska,12,True
20210622,386021,si,osrednjeslovenska,59,True
20210622,386022,si,gorenjska,2,True
20210621,386012,si,podravska,22,True
20210621,386014,si,savinjska,16,True
20210621,386021,si,osrednjeslovenska,63,True
20210621,386022,si,gorenjska,4,True
20210620,386012,si,podravska,24,True
20210620,386014,si,savinjska,15,True
20210620,386021,si,osrednjeslovenska,60,True
20210620,386022,si,gorenjska,3,True
20210619,386012,si,podravska,24,True
20210619,386014,si,savinjska,14,True
20210619,386021,si,osrednjeslovenska,60,True
20210619,386022,si,gorenjska,3,True
20210618,386012,si,podravska,25,True
20210618,386014,si,savinjska,15,True
20210618,386021,si,osrednjeslovenska,64,True
20210618,386022,si,gorenjska,5,True
20210617,386012,si,podravska,26,True
20210617,386014,si,savinjska,12,True
20210617,386017,si,jugovzhodna_slovenija,0,True
20210617,386021,si,osrednjeslovenska,69,True
20210617,386022,si,gorenjska,5,True
20210616,386011,si,pomurska,0,True
20210616,386012,si,podravska,28,True
20210616,386014,si,savinjska,12,True
20210616,386017,si,jugovzhodna_slovenija,3,True
20210616,386021,si,osrednjeslovenska,73,True
20210616,386022,si,gorenjska,5,True
20210615,386011,si,pomurska,3,True
20210615,386012,si,podravska,23,True
20210615,386014,si,savinjska,13,True
20210615,386017,si,jugovzhodna_slovenija,5,True
20210615,386021,si,osrednjeslovenska,72,True
20210615,386022,si,gorenjska,6,True
20210614,386011,si,pomurska,7,True
20210614,386012,si,podravska,26,True
20210614,386014,si,savinjska,13,True
20210614,386017,si,jugovzhodna_slovenija,8,True
20210614,386021,si,osrednjeslovenska,72,True
20210614,386022,si,gorenjska,6,True
20210614,386023,si,goriska,2,True
20210613,386011,si,pomurska,7,True
20210613,386012,si,podravska,28,True
20210613,386014,si,savinjska,12,True
20210613,386017,si,jugovzhodna_slovenija,9,True
20210613,386021,si,osrednjeslovenska,70,True
20210613,386022,si,gorenjska,7,True
20210613,386023,si,goriska,2,True
20210612,386011,si,pomurska,7,True
20210612,386012,si,podravska,31,True
20210612,386014,si,savinjska,12,True
20210612,386017,si,jugovzhodna_slovenija,8,True
20210612,386021,si,osrednjeslovenska,70,True
20210612,386022,si,gorenjska,7,True
